customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST68757,Female,No,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,47.53,617.89,1
CUST68758,Male,No,No,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,36.75,698.25,1
CUST68759,Male,Yes,No,No,46.0,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,114.56,5269.76,1
CUST68760,Male,No,Yes,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,40.96,122.88,0
CUST68761,Male,No,Yes,No,12.0,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,31.87,382.44,1
CUST68762,Female,Yes,No,Yes,40.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,47.21,1888.4,0
CUST68763,Female,No,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,30.49,396.37,1
CUST68764,Male,No,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.31,82.62,1
CUST68765,Female,No,No,No,42.0,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,No,Bank transfer,67.38,2829.96,0
CUST68766,Male,No,No,No,11.0,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,31.32,344.52,0
CUST68767,Female,Yes,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.52,550.4,1
CUST68768,Female,Yes,Yes,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,25.8,77.4,1
CUST68769,Female,No,No,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.51,213.06,1
CUST68770,Female,No,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,105.57,316.71,1
CUST68771,Male,No,No,No,47.0,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,110.98,5216.06,1
CUST68772,Male,No,Yes,No,15.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,21.2,318.0,1
CUST68773,Female,No,Yes,No,25.0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,22.81,570.25,1
CUST68774,Female,No,No,No,25.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.09,1077.25,0
CUST68775,Male,No,No,Yes,10.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,33.16,331.6,0
CUST68776,Female,Yes,No,Yes,32.0,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1300.89,41628.48,0
CUST68777,Male,No,No,Yes,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.22,723.96,0
CUST68778,Female,No,Yes,No,67.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,21.66,1451.22,0
CUST68779,Female,No,No,No,15.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,26.12,391.8,0
CUST68780,Female,No,No,No,44.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer,24.13,1061.72,0
CUST68781,Male,No,No,No,38.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.23,1680.74,1
CUST68782,Female,No,No,No,1.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.51,103.51,0
CUST68783,Female,No,No,No,70.0,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,49.39,3457.3,0
CUST68784,Male,No,No,Yes,30.0,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,49.3,1479.0,0
CUST68785,Male,No,No,Yes,24.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,41.95,1006.8,0
CUST68786,Female,No,No,Yes,17.0,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,28.62,486.54,0
CUST68787,Male,No,No,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,25.53,331.89,0
CUST68788,Female,No,No,Yes,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.85,411.3,1
CUST68789,Female,No,Yes,Yes,22.0,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,55.72,1225.84,1
CUST68790,Male,No,No,Yes,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,78.01,3276.42,0
CUST68791,Male,No,No,No,41.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,35.15,1441.15,0
CUST68792,Female,No,Yes,Yes,28.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.7,719.6,1
CUST68793,Female,No,No,No,16.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,23.75,380.0,0
CUST68794,Female,No,Yes,No,18.0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Electronic check,97.6,1756.8,0
CUST68795,Male,No,Yes,Yes,25.0,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.22,1330.5,0
CUST68796,Male,No,No,No,46.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,33.37,1535.02,1
CUST68797,Male,Yes,No,No,14.0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer,29.45,412.3,0
CUST68798,Male,No,No,No,26.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,91.76,2385.76,1
CUST68799,Male,No,No,Yes,6.0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,No,Mailed check,23.42,140.52,0
CUST68800,Male,No,No,Yes,69.0,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,One year,No,Credit card,89.48,6174.12,0
CUST68801,Male,No,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,109.35,2187.0,0
CUST68802,Female,No,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,90.72,997.92,1
CUST68803,Male,No,No,Yes,31.0,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,24.44,757.64,1
CUST68804,Female,No,Yes,Yes,24.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,32.41,777.84,1
CUST68805,Female,No,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.27,0.0,1
CUST68806,Female,No,No,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,90.75,1996.5,1
CUST68807,Male,No,No,No,21.0,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Credit card,55.35,1162.35,1
CUST68808,Male,Yes,Yes,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.21,445.57,0
CUST68809,Female,No,No,No,46.0,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,61.3,2819.8,1
CUST68810,Male,No,Yes,No,23.0,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer,24.19,556.37,1
CUST68811,Male,No,Yes,No,5.0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,97.8,489.0,0
CUST68812,Male,No,Yes,Yes,10.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,41.55,415.5,1
CUST68813,Female,No,No,No,30.0,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,Yes,Electronic check,38.59,1157.7,0
CUST68814,Female,No,No,Yes,2.0,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,43.63,87.26,1
CUST68815,Male,Yes,No,No,71.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,34.2,2428.2,1
CUST68816,Female,No,Yes,No,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.51,536.79,0
CUST68817,Female,No,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.51,708.63,1
CUST68818,Male,No,No,No,5.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer,35.58,177.9,1
CUST68819,Female,No,No,No,2.0,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,46.02,92.04,0
CUST68820,Female,No,Yes,No,16.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,330.4,1
CUST68821,Male,No,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,75.59,680.31,0
CUST68822,Male,Yes,Yes,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.35,228.15,0
CUST68823,Male,No,No,No,24.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,46.66,1119.84,0
CUST68824,Male,No,No,No,29.0,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,31.14,903.06,0
CUST68825,Female,No,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,44.56,44.56,0
CUST68826,Female,No,No,No,1.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.56,35.56,1
CUST68827,Male,No,Yes,Yes,38.0,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,55.84,2121.92,0
CUST68828,Male,No,No,No,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,68.59,1303.21,1
CUST68829,Female,No,No,No,5.0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,26.52,132.6,0
CUST68830,Female,No,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.98,389.8,0
CUST68831,Female,No,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,37.22,37.22,0
CUST68832,Male,No,Yes,Yes,24.0,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,100.07,2401.68,0
CUST68833,Male,No,No,No,3.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,44.18,132.54,0
CUST68834,Female,No,No,Yes,42.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,46.36,1947.12,0
CUST68835,Female,No,Yes,No,29.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,86.31,2502.99,0
CUST68836,Male,No,No,Yes,29.0,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,20.85,604.6500000000001,0
CUST68837,Female,Yes,No,Yes,1.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,34.01,34.01,0
CUST68838,Male,No,No,No,20.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,33.88,0.0,0
CUST68839,Female,No,No,No,33.0,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,36.67,1210.11,1
CUST68840,Male,Yes,No,Yes,35.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,111.25,3893.75,0
CUST68841,Male,No,No,No,27.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,34.94,943.38,1
CUST68842,Female,No,No,No,17.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,113.36,1927.12,0
CUST68843,Male,No,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.31,866.2,1
CUST68844,Male,No,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Mailed check,35.71,714.2,0
CUST68845,Male,No,No,Yes,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,102.56,4922.88,1
CUST68846,Female,Yes,No,No,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.78,3891.42,1
CUST68847,Female,No,Yes,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.69,43.38,1
CUST68848,Male,No,Yes,No,22.0,No,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,85.16,1873.52,1
CUST68849,Male,No,No,No,30.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,27.24,817.2,0
CUST68850,Female,No,Yes,No,39.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,112.74,4396.86,0
CUST68851,Male,No,No,No,23.0,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,32.89,756.47,0
CUST68852,Male,No,No,No,48.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,79.91,3835.68,0
CUST68853,Female,Yes,No,No,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,25.49,1580.38,1
CUST68854,Female,No,No,No,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.0,770.0,1
CUST68855,Male,Yes,Yes,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,22.69,952.98,0
CUST68856,Male,No,No,No,7.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.3,765.1,1
CUST68857,Female,No,No,No,14.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,49.87,698.18,0
CUST68858,Male,No,No,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,32.88,690.48,0
CUST68859,Male,No,No,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,27.99,111.96,0
CUST68860,Female,Yes,No,Yes,37.0,No,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45.68,1690.16,1
CUST68861,Male,No,No,No,30.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,87.87,2636.1,0
CUST68862,Male,No,No,No,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.92,2020.48,1
CUST68863,Female,No,No,Yes,46.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,39.97,1838.62,1
CUST68864,Male,No,No,No,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.2,1372.8,0
CUST68865,Female,Yes,No,Yes,48.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,20.8,998.4,1
CUST68866,Male,No,Yes,No,23.0,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,47.38,1089.74,1
CUST68867,Male,No,No,No,13.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,49.31,641.03,0
CUST68868,Male,No,Yes,Yes,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,93.68,5714.48,0
CUST68869,Female,No,No,Yes,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,106.32,2764.32,1
CUST68870,Male,No,Yes,No,12.0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.65,223.8,0
CUST68871,Female,No,Yes,No,40.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,33.67,1346.8,1
CUST68872,Male,Yes,No,No,41.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,61.59,2525.19,0
CUST68873,Male,No,Yes,No,45.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,83.17,3742.65,0
CUST68874,Male,No,No,No,22.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,29.37,646.14,0
CUST68875,Male,No,Yes,No,7.0,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.78,285.46,1
CUST68876,Male,No,No,Yes,43.0,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,33.65,1446.95,0
CUST68877,Female,No,Yes,Yes,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,96.93,3101.76,1
CUST68878,Female,No,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.0,1058.0,1
CUST68879,Female,No,No,No,37.0,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,82.19,3041.0299999999997,0
CUST68880,Female,Yes,No,No,22.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,93.77,2062.94,1
CUST68881,Male,Yes,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.61,266.49,1
CUST68882,Male,Yes,No,Yes,53.0,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,48.32,2560.96,0
CUST68883,Male,Yes,Yes,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.72,336.96,1
CUST68884,Male,No,No,No,7.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,37.14,259.98,1
CUST68885,Male,No,Yes,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,36.88,774.48,0
CUST68886,Male,No,No,No,16.0,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,26.14,418.24,0
CUST68887,Female,No,No,No,13.0,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,22.51,292.63,1
CUST68888,Male,No,Yes,No,22.0,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,105.42,2319.24,0
CUST68889,Male,No,No,No,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.44,1136.52,0
CUST68890,Male,No,No,Yes,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,20.14,543.78,1
CUST68891,Male,Yes,No,Yes,34.0,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,53.41,1815.94,1
CUST68892,Male,No,No,No,39.0,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,30.85,1203.15,0
